left_wrist_angle,right_wrist_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle,left_hip_angle,right_hip_angle,name_yoga
211.49369440810233,191.33007841056482,181.11759861212911,186.9916050216029,6.339549471954645,358.48405978013005,187.22264279161055,192.13730847910807,262.1993439730608,269.43568822282674,55.730466862964704,116.52022665247308,staff_pose
141.98467917166118,92.45259959343997,192.14986891584442,208.8632843361077,189.50960024438453,159.7769770310175,185.53100724140901,185.61479608906728,246.74064673623906,240.84385912941866,48.13648320866963,129.74247473696371,staff_pose
161.17882189053287,217.76362031139408,152.06638015550126,237.2285268188951,176.8537958072969,167.2248705227014,181.11794058162684,40.18833491739649,205.7621007705604,105.17410361055612,32.55651387417669,137.27110565023085,staff_pose
213.39306129705201,198.68392907043798,180.15585328933244,188.02587673848072,10.28820625502199,358.95919712736986,185.3664746732449,169.43847666127363,246.63104169061734,247.03590583111225,43.05688216472157,142.03471707888679,staff_pose
201.37546403514915,182.5901456309395,312.4225768290748,340.3557666162402,300.69518837151077,14.350495900815192,186.92282344822294,183.4063830005022,211.84027451745143,216.30232178318502,319.34971517935776,222.3731977036198,staff_pose
182.4747141120176,214.29899254178068,238.37722339283522,208.1492353247362,348.99620482938616,20.700669528508595,32.65209567971095,33.185261992587066,101.27061151347378,141.5080412494673,67.16466201175916,118.69658154766736,staff_pose
196.0092781293884,193.31141695896633,189.53637880046384,191.1969790125548,192.52936823324197,161.83655994971042,175.9684878522613,179.04561280577664,248.48711660151213,241.47848479831316,68.11928284439483,109.3879120213094,staff_pose
199.3190436187124,190.18045047034528,185.34879676970897,185.35434056111308,8.862123928402264,352.0828585785709,170.11400090695022,172.50125802188396,253.68119312621317,255.4704683358392,46.5231858807159,129.65991732770766,staff_pose
196.31761557122516,188.44024664182024,329.79202242436185,345.0860223829425,332.46000697954935,18.921950179395555,135.377688068952,140.74179479110293,207.80028925330043,210.47812506344195,35.596767938011624,143.0152562734951,staff_pose
211.83178951704497,184.97109397734076,192.6571272524135,179.90637553354165,14.330282126763088,0.11330822735464341,177.0368849132268,175.24790116195268,265.70322882584094,248.15007913613283,36.98046597615303,139.8079400779474,staff_pose
180.0294308695657,190.4063735469527,181.3533360181844,173.73096544397103,13.23955636279659,352.7120490510861,179.93620422080443,184.39389401185664,250.15272975435732,250.9343366525955,53.947366818798855,120.90686356010461,staff_pose
223.4259339188008,180.0804397576876,187.02998193831368,187.24932996618531,9.828587277959498,352.5174806210185,176.53673472893232,176.78134831751015,235.33136869912875,240.44741129062507,55.19029627115402,121.20839170674894,staff_pose
184.30375976135727,154.1100812091364,191.78429425073773,343.69091001764735,335.11365619885663,351.84821246083106,249.93212653940463,247.19404273673274,186.54275373721214,185.51213453630461,202.35310819198838,333.3491753440122,staff_pose
208.66462226836097,186.6485838296189,211.31633905162147,206.83218583850396,20.883228156268313,352.58492686699094,186.5668469759269,197.34250667715142,267.20187584857746,258.4882181067463,61.14084060770631,112.00650194473613,staff_pose
224.0350729686389,207.98313128076916,195.0148804711529,187.875242161768,18.23735343194832,352.85428695803745,170.3845370587804,154.67591874457287,252.52697041170046,245.96482586507756,58.65854391211326,127.93848928904163,staff_pose
185.53961816591072,175.67437126364467,168.22623265838055,118.16314385141924,14.328232599914335,49.31568394554085,316.18028634602285,324.7642876074358,176.77868125001834,155.1560272437458,106.6698314402806,87.72224120273616,fish_pose
180.7726439428487,192.19571677844732,168.25215124257696,160.00312976347936,341.05807890644957,20.369886141435714,144.89502148643126,173.05601015581564,125.68944893021082,107.16923215319397,73.69258509622199,99.0781066818931,fish_pose
178.34637403334062,158.95232187986184,160.0341555301142,154.5039878849381,330.8403299680654,36.05904933405826,166.88095134507765,179.96371591840472,137.43874475781703,117.474768275075,88.65745739095014,81.68167625337908,fish_pose
146.94076952572917,234.1271928305929,214.28540386259212,222.72402973918642,206.1707576869855,43.11718879076054,253.04659977847749,285.2812789054849,192.06765720920706,208.18310824705267,16.08636785272838,165.30521585393723,fish_pose
173.01313258657416,194.58357280469392,141.05490502204336,146.8595385166208,343.15804127478896,43.57406404067439,288.42986559849055,266.26899852105623,176.5621663136576,160.0091434824798,130.7470191361963,64.00584444023133,fish_pose
176.57851360294214,122.93376439378996,315.1649067924231,325.4235121655107,313.4656388416448,37.587935898538824,219.06236223867705,178.92236093984513,92.82509027058728,99.8034798481472,281.15096214607433,289.4309207952032,fish_pose
177.2223916722355,168.1752050865708,176.93857099115272,151.73701112968874,355.5788160705493,21.020454320585298,190.66008220433002,202.10952463646598,119.0587146847088,102.77561872345453,89.56248757474695,80.23626096378007,fish_pose
169.0437515089745,179.15261694844534,162.56550701829826,137.1107149880213,339.8213821072601,35.717074830650816,182.86380193149697,177.5316011274197,126.96922026359798,114.34740878556225,65.84483577033126,115.13366053518332,fish_pose
186.9379732635447,195.81697463926994,187.08045897915704,183.14450921178903,353.1394091305251,9.16639174292674,63.720490845068454,106.53300371809411,132.40904412242733,169.907366766217,165.18922442444793,12.482630048731712,fish_pose
223.92127581444257,162.12149543896655,115.0312646966958,90.08951016964883,331.93138468742234,59.79332448159966,156.70326716331076,189.71936155395736,112.2342568489891,124.11176715227322,62.2008154493646,96.43360002168993,fish_pose
179.72128234080782,172.7492429108059,189.98130783866569,171.15586156734867,354.408851869197,17.970213407183476,216.74732268584887,5.633054652879196,161.880218571461,129.4931921740136,79.92119459082147,103.07803022660869,fish_pose
172.27803082743708,184.9161986024261,145.26046384815086,93.92638449949496,341.51386683181073,47.74051117267929,346.989061753819,347.34590106784714,275.45103292866963,289.13295896466724,73.66411120449948,121.49905644585627,fish_pose
146.81797558735647,159.58178928412934,33.83077529495273,169.14892794521455,66.81072631263844,81.91369045688766,59.175660319989774,97.80488409552493,183.95958282761353,184.91975188009727,57.71590574361843,119.06434608197038,fish_pose
167.16280607514918,176.93841948706242,122.60499111868883,107.66395133625578,230.7187025683664,144.73748647078617,186.88577197963738,188.9907246530001,91.8994001690049,90.8953745545521,83.01552494759447,91.47187147971395,fish_pose
186.25622961191874,134.36605960595287,139.83531876046013,92.11381295477355,257.03316858966303,121.01830883397518,179.13709618220105,165.32757014469814,169.17378350221406,99.22332782410041,321.49545571144216,206.69619365623348,fish_pose
241.37155292596515,152.16804749840165,143.2476728974797,91.2075781076233,353.1211130378438,36.41554011444681,254.24083337718508,185.77510117707797,193.1913863160885,156.13406037350254,132.7098871497127,47.89006916945615,fish_pose
264.3330610156601,181.7361101712785,309.6473473126119,14.880844731625304,250.45705399941104,334.0311293027678,89.48130893770967,95.47641844552973,186.69064703372032,181.7461112290384,124.1925816031056,57.574216633584264,fish_pose
155.6289464166499,161.23497465302847,159.1439047967028,159.22598145312887,110.97208770659033,247.89441152460466,182.40035928829784,179.6779333094881,121.09448724257089,117.6684685576891,223.81042097640102,318.1405450074312,fish_pose
149.52855023327973,179.88712688779458,178.68077398459414,128.98731010982198,162.75130184917575,197.42731404158187,229.80588395285565,231.92576234471753,141.83630425597045,156.2045710250566,90.60382522147142,77.18796041772222,fish_pose
231.373667972201,199.29267508876097,145.01623647549349,183.83819494502737,320.48416058781265,48.59521620895302,193.27100496713425,182.6074980794073,136.5876619210397,119.00881403894644,109.38564206409039,75.80465544770921,fish_pose
289.34022837776575,173.55394972248246,270.59601264631067,349.85347947588275,339.70587052604986,352.04813291240106,154.22773758080322,160.33070801489635,242.6333861968923,228.03559420138066,236.86259335347103,313.74280904096037,fish_pose
207.15713559092433,185.80729223011,154.47398133440578,188.55793684213376,303.8365830635,39.135688806808766,85.26518781382883,89.76626415035057,178.7690312711995,179.56166446864628,10.398765824829814,170.44641836342038,fish_pose
157.0352145997219,178.10889133878803,167.273603498458,110.71439861969947,334.12184445838204,43.732791602101244,197.18603556034037,187.97825322758496,101.14110570828318,122.0608436544524,68.15785192661184,104.43201616267949,fish_pose
224.86812764380267,199.03900310664494,74.02272448789844,184.8611031106587,59.53564266493896,356.5468257233439,85.43092815553395,115.33546901991505,158.93582736123386,229.2781164544752,330.4122619413817,207.07458500553432,fish_pose
149.5874432382401,198.36474190406184,176.8551662234889,180.4863635719019,15.142618160868304,1.7057646151226804,206.5491788816416,199.35633955271652,123.78979246052411,109.27228339701152,230.66699196206073,320.34204781178585,fish_pose
196.9899259775046,165.73475457307416,149.84760137979856,164.93298174078927,334.3203088502327,21.09854137433123,317.3089819679556,329.0603352818563,206.99282673410076,224.7573898555841,293.8328397068668,261.6138595843334,fish_pose
191.75456946098083,138.8930695736306,193.25164972030703,123.43768873829521,1.9269943372436606,34.435901057341646,177.16187246153024,175.19865744572286,128.4177324842888,131.35255327862143,70.79566087604701,102.07906392461564,fish_pose
174.79999152390855,164.38503050579598,170.2188536978546,164.87556619526802,351.5967470408226,16.449212004866745,26.95956332243586,357.2985281704394,142.8051588872022,74.83370696968807,131.8668305992784,46.4223993813413,fish_pose
8.445881139393109,180.967822349355,189.8550265844568,163.4093951243932,315.777043264921,51.505028999250634,189.2181717291134,177.03249683607675,89.17469331527205,91.84289681593765,106.50592420502814,77.27931625802391,fish_pose
176.87762805688763,175.0187447656931,220.76647026922436,116.89603411709149,338.37941033461334,83.10290775152606,174.9602042180477,173.2137559124184,128.52385579896418,123.68515181107506,93.3720070770405,85.72043856827435,fish_pose
115.98170986830405,205.40297681038692,186.25359685553806,161.48766776707942,24.88019200154949,341.56473277210944,181.6434159301117,67.44903559935976,256.5626805776814,175.2393152605302,131.21317668532666,116.55960832371366,fish_pose
178.7291604216308,154.4270430029844,160.45720190533433,87.12192796249461,1.8519073746356485,71.76210642088715,257.4442902664872,193.8238409866865,126.82809262412599,130.63178513388507,94.30360648596499,106.18060266479695,fish_pose
189.39064304074992,167.45962763547365,193.92294990078491,140.79730648872916,226.64828212064046,180.47195801586395,197.83724179050378,145.23771701344666,200.002286830349,179.41186810218943,100.93730596059393,101.61694100752582,fish_pose
173.55207931244976,164.32460017631132,91.72851008730079,81.56493900982522,317.84219664556315,50.09036748444204,180.42891796502693,174.88193208665587,110.29316177939452,118.26832468364248,71.1766670519745,111.43517920018932,fish_pose
157.93238924028603,174.96674873586161,162.8469678253312,149.58412209279714,341.7399035704003,58.816180896096014,287.14982350787943,274.12475855344707,164.84135786416763,128.13905682961735,114.71124661841006,81.19839570998484,fish_pose
181.26029384240616,176.18283733953785,143.8954295439946,121.12790824636146,320.0073532743423,49.189383337920596,187.55154968248056,196.74805346513972,103.69386791754431,115.13834178912431,74.75112940937349,96.74448029529003,fish_pose
189.32700019609686,170.52181272958725,134.84212802055532,179.48536821155275,303.7154038195041,42.675730467888876,161.25597821613118,174.96285007286295,251.3926503008947,245.33488443704255,234.05618666641425,302.1621888272813,fish_pose
189.33910329750955,187.75292081855764,205.93513728345093,197.13986262960805,278.4951735663117,91.8960173838286,152.7877966362579,173.41323634488944,192.75004499254078,226.98465464671747,311.17260465644034,209.5442086478596,fish_pose
310.91030150002183,194.9460724960253,218.94157823639924,303.7085479324329,273.0084246897079,84.36603156803525,104.5009487391499,119.75717248645326,181.53232668222557,180.48882134642184,235.83413776830463,307.03586487683776,fish_pose
175.15529427850848,156.17458156762243,235.2013162856765,140.5604899424124,29.224945167921813,15.705607537696169,174.76147105877084,185.91674453145018,169.23400467628267,158.43143152723783,84.70546458646538,77.22529941176118,fish_pose
254.58275782600276,196.10828853529043,275.11852920225317,210.73233712022852,223.5612632127183,128.84690377722498,147.88382919755497,130.9679247723441,207.00235452227088,206.99121347377599,276.26713838114296,270.9646647113764,fish_pose
178.22891704924953,165.48859595782685,143.21227700868695,99.57404432026482,339.7862054902188,40.7953226607879,184.54434591023693,175.34687956792885,100.3098362453352,103.92464319978603,98.67467818390837,80.6834605141234,fish_pose
198.3543950664408,164.58841779425074,170.23555479966663,155.2882874698546,355.36321670629275,16.179692367389354,224.75639374663467,301.399750856074,66.6910722827579,22.726344892083155,34.9931957954252,133.71136069984973,fish_pose
158.6824337928349,158.90225534173683,157.53442579151616,137.2108567348396,331.6176456082131,38.463543285179234,186.73780908451516,184.4451779792969,94.65409743599234,97.54566513595579,110.77828463762697,67.60613925001574,fish_pose
193.55999408815418,199.6609266039562,191.97070795860094,191.2681022603803,167.8021311950224,185.04818159929115,94.55402513895162,167.60646754674585,233.6766368964261,136.17768622518966,194.7712472940006,220.85782266281907,warrior_1_pose
185.2090536935563,185.9134643615015,193.39205404564427,190.19563003397812,155.22387120238162,192.34903944167002,155.69974298216422,105.73523215146622,267.0010424369753,203.46491558689777,148.9524939243642,169.23335310854915,warrior_1_pose
193.7991580390406,201.33059423203247,188.45167831110152,185.96064732738668,183.1156460099897,165.17904497092817,152.6638730150542,69.49753081841205,235.29753218404937,213.18292022570648,154.12423460657124,180.65782353206404,warrior_1_pose
197.97623240561433,200.89066280736483,193.94653526297844,195.4039101095045,152.83135578408653,194.7711338185666,171.68125021375013,81.35306542683959,252.10130018836622,196.1491248625439,165.22241373878447,173.83683602070082,warrior_1_pose
199.54824678252265,194.67750855531565,203.33344508149796,213.19401724989532,165.6982473571488,184.1189401917063,123.00978672000414,55.00361325205092,193.54777488528302,203.0443772020132,168.5844078962762,120.9969597340403,warrior_1_pose
196.56676608664873,198.23386616872108,194.28328595511107,193.56203948601316,166.93228936452527,195.46848764239445,162.69316383077364,87.97758658504856,186.9742542433849,178.27189762621316,143.5560531108224,176.48379875923703,warrior_1_pose
194.8361922384796,190.23218457629642,191.3486107062647,191.1406920243049,177.57953174372807,167.96196378941693,167.9037631242674,90.03060393509165,220.908165685855,189.9393189722044,156.74645715595872,174.1899244497038,warrior_1_pose
189.95552881116046,184.07134207653903,187.38903184315532,184.1583920162922,183.62670163305225,170.21712779503207,171.5380455129838,90.79549340459992,240.76656003930714,208.4571118758421,157.5538203575201,161.69548298673018,warrior_1_pose
198.67265994272097,192.16894319718608,189.83577607205194,185.4786993163034,195.93940493476592,159.31666179966268,156.43373349957088,89.46139867156919,251.1765874252923,214.80030502769608,156.52647488323643,168.55821671550527,warrior_1_pose
202.34890360049332,197.94303488250642,206.565772589518,194.64742783839083,190.51660928941752,168.95893357171096,171.54270355069858,125.3293104089249,285.6982173349068,202.74954000889957,191.95899530943157,119.7592724133042,warrior_1_pose
201.41996206997766,190.54095030211082,192.91712810197845,198.50216795135194,150.65370170251694,207.13557529393762,161.9043880067929,66.39682993701001,241.05852396630365,180.91080245316633,152.26920009641793,179.68574774937355,warrior_1_pose
200.5172493360222,205.5450418779617,180.33423566015026,186.1467737743538,176.36811749509596,181.51817183925564,121.91933104178892,170.0384659515917,204.0486578313582,301.794306337883,131.94049113573556,282.3995227560024,warrior_1_pose
197.91636951779589,195.4482632910465,187.28796417102362,192.99512364757774,179.12339949433766,177.20163671985517,107.23660369744493,169.17901848270463,212.2602021826863,164.6765211980226,173.13132564234277,237.73480773588352,warrior_1_pose
210.95790487983268,219.57868796704312,210.1023484144066,190.94366809790446,198.53872686694478,166.3350486546456,167.43930206660562,84.94986939497,227.73354969831644,194.82932746457882,151.25256283282627,182.29172093843044,warrior_1_pose
183.1397781888999,300.5189206769491,193.50378462895353,182.5386850044175,197.05314210335786,159.83287908682212,107.9007906720533,168.884130848232,222.7756221404163,256.438950774324,180.48305137236656,244.5107709235868,warrior_1_pose
206.99427907141606,200.81166866444195,207.8518305023299,187.37363483808682,212.20317230534764,167.7260435837459,185.1577407253514,109.23660676523924,227.68439755663627,214.73745422316654,129.85700373336547,184.5451077026098,warrior_1_pose
192.2463364160786,189.09509941779672,195.6745660949428,193.1992414939007,179.7665517398824,173.67976236485117,144.11405063280898,78.64408702742514,267.3825326964521,214.8557958815691,149.21702415348548,158.48866232277763,warrior_1_pose
201.14707537911738,198.3735052097618,194.0833323037157,185.1303352576999,180.12284538517673,172.8428387473644,180.4638849284924,90.01147002502792,255.1024870991811,206.13046300271887,158.09017534061954,167.41743290190917,warrior_1_pose
202.18855004211767,233.39799195323366,183.09543385333896,181.65667124157224,146.63302158649157,201.73162778701194,153.13143558558386,101.44814594226064,248.74860529610547,203.69408212081137,156.99477842376714,158.31053308939363,warrior_1_pose
217.15832004148308,217.7803218355754,207.0039841594255,199.40371212725933,218.30900763179264,156.6579168881413,169.73787264045018,112.98394656651122,242.75324654538474,213.76268997001864,137.66161478307617,156.2468751554609,warrior_1_pose
188.85252733137685,182.44603726393183,187.18161733366793,181.02128657770356,192.0434472754567,351.8283023798331,162.10796605467084,132.68290927968079,255.2668495496319,214.30104307278677,121.48582835374924,155.84011831777167,warrior_1_pose
212.05942058472814,212.3841437500068,196.31659670098057,186.50593911019172,171.00155479106402,191.4816360265625,168.1704101470244,102.39885622128013,221.6568645733745,211.2368112714068,145.13998810964299,159.3735834509156,warrior_1_pose
186.12391874934912,191.2843104371739,183.829754763373,187.88721931244098,146.4110982654872,220.84852601944908,62.31713903509854,162.1529596188324,200.4245613443738,218.48228022479205,171.59445762283778,205.90667651035537,warrior_1_pose
202.1742013260183,188.91460041877428,191.6357680855764,186.59355644608797,198.27699232160302,168.8197382245511,174.85862958392386,97.24214305422151,221.79486611958845,198.53216125917544,155.57047348217682,165.5037594216206,warrior_1_pose
229.25921866105662,207.09598084634908,189.1965707240791,183.44532418562278,192.57103973750293,163.00270701472212,175.89642551571353,98.74708933937126,267.99515383690533,203.48570675867032,150.35982212181017,172.848645246362,warrior_1_pose
140.15182928812902,203.75475690130742,175.0081705776193,219.10171380789976,342.31976027876755,3.4753952927097393,170.08831048189214,56.41831824383616,205.56243127921414,180.18368212671928,224.4423402815905,58.8707692559932,warrior_1_pose
191.98253914661052,184.5760138746201,192.9944261855557,192.0165526639691,168.2698756434844,186.3463272748511,168.51885193374937,111.30376336222778,262.2579181164603,206.48322455079838,147.48278073615546,158.39481632295033,warrior_1_pose
198.29840975659124,204.9544557800476,200.77919425442855,199.04659790653852,197.85824221949042,163.71032683649364,99.19558439869736,174.84460145617246,205.14961102215028,200.14202027615227,176.6880911898616,221.59456719246324,warrior_1_pose
189.41434920567298,174.9806485412759,183.92704189452107,183.17658813024724,183.75875147113416,175.941356166395,175.39387796140014,115.09195164449396,292.22971501952856,209.36335532563075,145.19161573081485,165.67698416763557,warrior_1_pose
195.63018219740417,196.299390149938,185.48148543091165,192.20183304995612,193.22943855603037,160.51570976741283,97.90751210630167,173.14675386387742,206.2565428544527,219.28131586262901,193.60606880033225,211.17363290936032,warrior_1_pose
203.92032593475705,197.51294178983963,190.32125489751172,184.7403744086476,182.1699123495597,174.74583226568402,162.66495263165152,98.40130726317591,265.66353914257616,213.60320159625243,145.84713272765003,161.79696698182804,warrior_1_pose
187.99317917132277,182.51906593872886,179.90369267789504,194.98713332433002,174.07285939154545,177.30629568654126,168.18160689407054,113.90337612128465,232.45109740291952,204.2569915367367,154.6087796195308,162.39439398724107,warrior_1_pose
191.16172062868594,184.82132032094006,195.09853714196691,190.51642949061025,186.0533939295126,170.1348836767966,173.293426698924,115.50947781589562,256.13678996317685,211.06887551191468,148.32987214916733,158.6841315549358,warrior_1_pose
202.34821827665556,200.75151345983747,191.38232478732473,182.01071705325927,183.64852466935093,170.33248386424083,168.38476408567183,99.25874524207131,275.98248156600624,204.79584186689365,154.50356951012185,160.62790168160367,warrior_1_pose
204.76791842866538,207.21522526125176,199.25556692032967,188.03213661101128,155.66221443181163,204.92314173085725,153.803159586457,80.85541735379566,224.6423599382008,210.82382630441742,150.95352837127967,172.1909263694526,warrior_1_pose
192.9119339795968,181.2426755421815,190.51774001860312,191.35536996980338,199.32072238089415,165.32598504606867,172.6229086329233,115.40436406124756,237.82703914711092,197.80170227562527,159.78122655738787,162.07786634658103,warrior_1_pose
185.13150140106703,195.6725413237286,184.93204664079545,194.4617418108899,188.50565254412857,152.72754593670658,172.82307218807864,106.84177009256697,264.53538166782613,199.7578106453604,132.17731078876332,186.51573211162864,warrior_1_pose
198.76006278740144,196.31710988229176,199.40804408215703,198.1347243748416,179.98862992516158,174.03745302006226,177.10412332992496,103.02272496491226,274.5445257342509,194.50566179386405,156.8329009997728,161.58356993136363,warrior_1_pose
193.78529658841393,189.72418399104083,208.65991118081442,206.1371878371622,189.24861123990266,161.4520236324708,179.24774495976013,78.50170292981944,299.0808069321071,215.31834952310828,170.06521402586256,154.88276275852502,warrior_1_pose
199.8488853128883,200.3766735239471,205.84699582613663,192.09519140861772,172.57181024092452,188.40690076218436,174.00273570460385,84.70047027118717,239.15970085870708,197.06690617318054,150.1700305397827,175.63497715727445,warrior_1_pose
205.18431239306344,196.80393027091714,193.07560640611794,187.22857329336532,196.24381963571474,152.6304623128514,175.6954525752488,95.1901627038718,231.1220528940558,209.09894762599882,151.19866902841346,172.56808408123322,warrior_1_pose
200.60120793742112,200.97818990890113,194.3296666766076,198.3585646640128,182.12260202354315,169.96364200154466,93.78332634698252,200.32047284689733,194.2290065500027,216.86823027528771,108.67903008028401,287.8533539233772,warrior_1_pose
177.64977081773674,201.29205153042426,204.5609628289394,207.68964285522625,211.2692485972213,148.20910689882942,174.04457638954594,116.53515569383315,280.697739297618,216.6905650136782,139.98259145933292,151.1664046244448,warrior_1_pose
207.1437076738187,210.27348121967273,192.74678623997684,188.6924091147873,191.76390927268514,171.82795186718553,98.15523662051108,175.30942744476204,208.53860011146736,166.5937415461504,196.00634824879486,209.7623795824429,warrior_1_pose
206.15957484489766,199.47439585750294,201.50140106174985,196.25528617727468,194.76307198307177,156.96853722795785,173.65953084960185,105.44943970928514,227.1431848219511,201.86144390857973,163.30992308425255,161.70169881229472,warrior_1_pose
